Fujairah Refinery | Lat: 25.193947, Lon: 56.354509 | Processing
Fujian Makeng | No coordinates. | Iron
Fushun Aluminum | No coordinates. | Processing
Gabriela Mistral | Lat: -23.422881, Lon: -68.790356 | Copper
Galati steel plant | Lat: 45.441787, Lon: 27.989247 | Processing
Galena | Lat: 47.477912, Lon: -115.967384 | Silver
Galmoy | Lat: 52.806303, Lon: -7.593839 | Zinc
Gansu Hualu | No coordinates. | Processing
Gaohe | Lat: 36.152414, Lon: 112.989923 | Coal
Garpenberg | Lat: 60.325708, Lon: 16.224811 | Zinc
Garson | Lat: 46.567757, Lon: -80.856972 | Nickel
Gary Works | Lat: 41.609302, Lon: -87.333523 | Processing
Gateway North | Lat: 38.186558, Lon: -89.622528 | Coal
Geita | Lat: -2.867576, Lon: 32.186494 | Gold
GEMCO | Lat: -13.975843, Lon: 136.443067 | Other mine
Genesee | Lat: 53.348366, Lon: -114.289779 | Coal
Gent steel plant | Lat: 51.182729, Lon: 3.824077 | Processing
Georgetown | Lat: 33.368047, Lon: -79.292140 | Processing
Gerdau Aconorte | Lat: -8.073968, Lon: -34.977026 | Processing
Gerdau Barao de Cocais | Lat: -19.937301, Lon: -43.480088 | Processing
Gerdau Cambridge | Lat: 43.371497, Lon: -80.280507 | Processing
Gerdau Cartersville | Lat: 34.244853, Lon: -84.796991 | Processing
Gerdau Cearense | Lat: -3.854267, Lon: -38.605432 | Processing
Gerdau Charlotte | Lat: 35.340538, Lon: -80.827094 | Processing
Gerdau Charqueadas | Lat: -29.952803, Lon: -51.616160 | Processing
Gerdau Contagem | Lat: -19.962031, Lon: -44.023970 | Processing
Gerdau Cosigua | Lat: -22.905327, Lon: -43.745672 | Processing
Gerdau Divinopolis | Lat: -20.153202, Lon: -44.878179 | Processing
Gerdau Fort Smith | Lat: 35.307523, Lon: -94.373576 | Processing
Gerdau Guaira | Lat: -25.562890, Lon: -49.419434 | Processing
Gerdau Jackson - Michigan | Lat: 42.202633, Lon: -84.364510 | Processing
Gerdau Jackson - Tennessee | Lat: 35.727201, Lon: -88.806991 | Processing
Gerdau Manitoba - MRM | Lat: 50.130500, Lon: -96.898972 | Processing
Gerdau Midlothian | Lat: 32.462294, Lon: -97.027979 | Processing
Gerdau Mogi das Cruzes | Lat: -23.524708, Lon: -46.157670 | Processing
Gerdau Monroe | Lat: 41.894130, Lon: -83.359534 | Processing
Gerdau Ouro Branco | Lat: -20.541310, Lon: -43.753073 | Processing
Gerdau Petersburg | Lat: 37.187114, Lon: -77.449968 | Processing
Gerdau Pindamonhangaba | Lat: -22.902637, Lon: -45.353175 | Processing
Gerdau Riograndense | Lat: -29.814950, Lon: -51.175052 | Processing
Gerdau Sao Paulo | Lat: -23.438400, Lon: -47.088284 | Processing
Gerdau Sete Lagoas | Lat: -19.523321, Lon: -44.265651 | Processing
Gerdau St. Paul | Lat: 44.893904, Lon: -93.010537 | Processing
Gerdau Usiba | Lat: -12.851730, Lon: -38.428551 | Processing
Gerdau Whitby | Lat: 43.855629, Lon: -78.910699 | Processing
Gerdau Wilton | Lat: 41.586421, Lon: -91.039889 | Processing
Gertrude | Lat: 46.458246, Lon: -81.210217 | Nickel
Gibson Complex | Lat: 38.305699, Lon: -87.707787 | Coal
Glogow metallurgical complex | Lat: 51.686719, Lon: 15.978105 | Processing
Goedehoop | Lat: -26.047781, Lon: 29.490333 | Coal
Goedgevonden | Lat: -26.090777, Lon: 29.075798 | Coal
Golden Grove | Lat: -28.745323, Lon: 116.946342 | Copper
Golden Sunlight | Lat: 45.903861, Lon: -112.010167 | Gold
Goldex | Lat: 48.091634, Lon: -77.863086 | Gold
Goldrush - Fourmile | Lat: 40.136700, Lon: -116.530760 | Other mine
Goldstrike | Lat: 41.007460, Lon: -116.390783 | Gold
Goonyella Riverside | Lat: -21.790180, Lon: 147.972560 | Coal
Gosowong | Lat: 1.570999, Lon: 127.808769 | Gold
Gove | Lat: -12.262842, Lon: 136.839624 | Aluminium
Gramalote | No coordinates. | Other mine
Grande-Baie | Lat: 48.306480, Lon: -70.929769 | Processing
Granite City Works | Lat: 38.699156, Lon: -90.145555 | Processing
Granny Smith | Lat: -28.810881, Lon: 122.420183 | Other mine
Grasberg | Lat: -4.059700, Lon: 137.112585 | Copper
Great Lakes Works | Lat: 42.257311, Lon: -83.136662 | Processing
Great Noligwa | Lat: -26.959709, Lon: 26.785123 | Gold
Greenbrier | Lat: 38.026151, Lon: -80.649032 | Coal
Greens Creek | Lat: 58.082359, Lon: -134.639236 | Silver
Greenside | Lat: -25.958266, Lon: 29.180219 | Coal
Gregory | Lat: -23.180285, Lon: 148.356934 | Coal
Griffin | Lat: -33.398910, Lon: 116.320451 | Coal
Grootegeluk | Lat: -23.656537, Lon: 27.569235 | Coal
Grosvenor | Lat: -21.974200, Lon: 148.011805 | Coal
Gualcamayo | Lat: -29.697555, Lon: -68.628701 | Gold
Guanaco and Amancaya | Lat: -25.108197, Lon: -69.522433 | Gold
Guelb Moghrein | Lat: 19.753850, Lon: -14.417672 | Copper
Guizhou | Lat: 26.726861, Lon: 106.574488 | Aluminium
Guizhou Huajin Alumina | No coordinates. | Processing
Guizhou Huaren Aluminium Smelter | No coordinates. | Processing
Gunnedah | Lat: -30.811364, Lon: 150.188542 | Coal
Gurimbang | No coordinates. | Other mine
Guston Run | Lat: 39.689671, Lon: -80.060006 | Coal
Hail Creek | Lat: -21.490253, Lon: 148.365723 | Coal
Haile | Lat: 34.597729, Lon: -80.539238 | Gold
Halls Creek | Lat: -18.408645, Lon: 127.356787 | Gold
Hamersley - Channar | Lat: -23.301847, Lon: 117.779851 | Iron
Hamersley - Eastern Range | Lat: -23.263437, Lon: 117.693051 | Iron
Hamersley Mines | Lat: -22.630742, Lon: 117.852433 | Iron
Hamilton Complex | Lat: 38.172777, Lon: -88.611503 | Coal
Hamilton Works | Lat: 43.270290, Lon: -79.822405 | Processing
Haquira | Lat: -14.165359, Lon: -72.357954 | Other mine
Haridwar | Lat: 29.968031, Lon: 78.072494 | Processing
Harjavalta | Lat: 61.316796, Lon: 22.126153 | Processing
Haystack | Lat: 41.413133, Lon: -110.676760 | Other mine
Hazard | Lat: 37.381832, Lon: -83.189067 | Coal
Hebi Zhong Tai | No coordinates. | Coal
Hemlo | Lat: 48.695889, Lon: -85.923944 | Gold
Henderson | Lat: 39.769816, Lon: -105.837471 | Other (poly)-metallic
Henty | Lat: -41.874718, Lon: 145.551147 | Other mine
Hercules | Lat: 28.033364, Lon: -103.763675 | Iron
Herradura | Lat: 31.147667, Lon: -112.861862 | Gold
Hibbing | Lat: 47.479649, Lon: -92.957449 | Iron
Hidden Valley | Lat: -7.458704, Lon: 146.672829 | Gold
Higginsville Gold Operations | Lat: -31.731194, Lon: 121.721675 | Gold
Highland | Lat: 37.735500, Lon: -87.777803 | Coal
Highland Valley Copper | Lat: 50.486183, Lon: -121.042706 | Copper
Highvale | Lat: 53.527788, Lon: -114.711148 | Coal
Hillside | Lat: -28.766078, Lon: 32.035192 | Processing
Hinatuan | Lat: 9.776895, Lon: 125.715406 | Other (poly)-metallic
Hoedspruit | No coordinates. | Other mine
Holt-McDermott | Lat: 48.513130, Lon: -79.740402 | Gold
Hope Downs | Lat: -23.051598, Lon: 119.346044 | Iron
Hopkins Complex | Lat: 38.926572, Lon: -107.446968 | Coal
Hotazel | Lat: -27.249529, Lon: 22.922264 | Other mine
Huaron | Lat: -11.005446, Lon: -76.411434 | Silver
Huaxing | No coordinates. | Aluminium
Humphrey | Lat: 39.675324, Lon: -79.987193 | Coal
Hunedoara steel plant | Lat: 45.787297, Lon: 22.920476 | Processing
Hunter Valley Operations | Lat: -32.447559, Lon: 150.978595 | Coal
Huolinhe Holingol | Lat: 45.468289, Lon: 119.537986 | Coal
Iduapriem | Lat: 5.242687, Lon: -2.043506 | Gold
Illawarra | Lat: -34.473422, Lon: 150.741700 | Coal
ILO | Lat: -17.497439, Lon: -71.360126 | Processing
Iluka Florida/Georgia | No coordinates. | Iron
Iluka Virginia | Lat: 36.622107, Lon: -77.635559 | Iron
Iluka Western Australia | Lat: -30.744177, Lon: 115.274726 | Iron
Ilyich Steel | Lat: 47.168002, Lon: 37.552917 | Processing
IMMSA - Charcas | Lat: 23.134678, Lon: -101.151294 | Zinc
IMMSA - San Martin | Lat: 23.663832, Lon: -103.746493 | Copper
IMMSA - Santa Barbara | Lat: 26.819948, Lon: -105.816789 | Zinc
IMMSA - Santa Eulalia | Lat: 28.603498, Lon: -105.816479 | Zinc
IMMSA - Taxco | Lat: 19.167981, Lon: -99.589173 | Zinc
Impumelelo | Lat: -26.640736, Lon: 28.885431 | Coal
Impunzi | Lat: -26.108148, Lon: 29.231264 | Coal
Inaglinskiy | Lat: 56.962457, Lon: 124.780759 | Coal
Indiana Harbor | Lat: 41.654912, Lon: -87.449049 | Processing
Ingulets GOK | Lat: 47.679979, Lon: 33.219699 | Iron
Intalco Aluminium Smelter | Lat: 48.848469, Lon: -122.702509 | Processing
Integra Coal | Lat: -32.464741, Lon: 151.130737 | Coal
Inyanda | Lat: -25.774464, Lon: 29.227063 | Coal
Ipatinga | Lat: -19.486450, Lon: -42.543986 | Processing
Irbeysky | Lat: 55.726588, Lon: 95.313966 | Coal
Irkutsk Aluminium Smelter | Lat: 52.191939, Lon: 104.085957 | Processing
Iron Ore Company of Canada Labrador City | Lat: 52.951225, Lon: -66.896881 | Iron
Iron Valley | Lat: -22.715598, Lon: 119.328027 | Iron
Irtyshsky | Lat: 50.237385, Lon: 82.351582 | Copper
Isaac Plains | Lat: -21.976719, Lon: 148.123810 | Coal
ISAL | Lat: 64.046306, Lon: -22.033014 | Processing
Ishihuinca | Lat: -15.807464, Lon: -73.396702 | Gold
Isibonelo | Lat: -26.435054, Lon: 29.210263 | Coal
Itabira | Lat: -19.628040, Lon: -43.239293 | Gold
Itatiaiucu | Lat: -20.165713, Lon: -44.450055 | Iron
Itmann No. 5 Mine | Lat: 37.573586, Lon: -81.417623 | Other mine
Jabal Sayid | Lat: 23.851028, Lon: 40.942250 | Copper
Jacinth-Ambrosia | Lat: -30.908041, Lon: 132.222645 | Iron
Jacobina | Lat: -11.258324, Lon: -40.520218 | Gold
Jamalco | Lat: 17.938640, Lon: -77.357626 | Aluminium
Jaurdi | Lat: -30.726360, Lon: 120.939498 | Gold
Jellinbah | Lat: -23.391075, Lon: 148.930713 | Coal
Jerritt Canyon | Lat: 41.407595, Lon: -115.905483 | Gold
Jewett | Lat: 31.422518, Lon: -96.248845 | Coal
Jharsuguda Aluminium Smelter | Lat: 21.806113, Lon: 84.039556 | Processing
Jiaozuo | No coordinates. | Aluminium
Jiaozuo Wanfang | No coordinates. | Processing
Jimblebar | Lat: -23.369192, Lon: 120.061928 | Iron
Jingtieshan | Lat: 39.339186, Lon: 97.945901 | Other mine
Jinzhong | No coordinates. | Gold
Joao Monlevade | Lat: -19.828292, Lon: -43.129005 | Processing
Jones Fork Complex | Lat: 37.432385, Lon: -82.875603 | Coal
Jonquiere | Lat: 48.425950, Lon: -71.177461 | Processing
Julcani | Lat: -12.939844, Lon: -74.804680 | Silver
Julietta | Lat: 61.158579, Lon: 154.027442 | Other mine
Jundee | Lat: -26.358560, Lon: 120.619935 | Gold
Jupiter | Lat: 37.941263, Lon: -81.687165 | Other mine
Juruti | Lat: -2.169973, Lon: -56.097863 | Aluminium
Justice Energy | Lat: 37.503664, Lon: -81.486029 | Coal
Kabanga | Lat: -2.890192, Lon: 30.541259 | Other mine
Kachkanar GOK | Lat: 58.764772, Lon: 59.501728 | Iron
Kalgoorlie | Lat: -30.762040, Lon: 121.493584 | Gold
Kalgoorlie Smelter | Lat: -30.872768, Lon: 121.485955 | Processing
Kanawha Eagle | Lat: 38.158298, Lon: -81.554124 | Coal
Kandalaksha Aluminium Smelter | Lat: 67.195722, Lon: 32.434569 | Processing
Kangala | Lat: -26.187449, Lon: 28.671985 | Coal
Kangalassky | Lat: 62.351460, Lon: 129.953809 | Coal
Kanowna Belle | Lat: -30.604925, Lon: 121.576084 | Gold
Kansanshi | Lat: -12.091190, Lon: 26.433835 | Copper
Karaganda | Lat: 49.769782, Lon: 72.754132 | Coal
Karagaylinskoye | Lat: 54.139189, Lon: 86.598262 | Coal
Karakansky-South | Lat: 54.335544, Lon: 86.826050 | Coal
Karelsky Okatysh | Lat: 64.679487, Lon: 30.683021 | Iron
Karouni | Lat: 5.449733, Lon: -58.760099 | Gold
Katanga Mining Complex | Lat: -10.701253, Lon: 25.390961 | Copper
Kayad | Lat: 26.535460, Lon: 74.692239 | Zinc
Kayenta | Lat: 36.442686, Lon: -110.296515 | Coal
Kazzinc | Lat: 50.350366, Lon: 80.071603 | Zinc
Keetac | Lat: 47.412191, Lon: -93.067022 | Iron
Kelian | Lat: -0.040833, Lon: 115.437974 | Gold
Kemmerer | Lat: 41.725888, Lon: -110.614272 | Coal
Kensington | Lat: 58.849360, Lon: -135.057135 | Gold
Kentobe | Lat: 49.404230, Lon: 76.103649 | Iron
Kestrel | Lat: -23.234955, Lon: 148.366531 | Coal
Kettle River | Lat: 48.673505, Lon: -118.605584 | Gold
Kevitsa | Lat: 67.694059, Lon: 26.928064 | Nickel
Keystone | Lat: 37.449404, Lon: -81.436200 | Coal
Khakas Aluminium Smelter | Lat: 53.199521, Lon: 91.452394 | Processing
Khumani | Lat: -27.867322, Lon: 23.010188 | Iron
Khutala | Lat: -26.123808, Lon: 29.004003 | Coal
Khwezela | Lat: -25.984031, Lon: 29.201727 | Coal
Kia-Shaltyr | Lat: 55.038586, Lon: 88.471295 | Other mine
Kibali | Lat: 3.113750, Lon: 29.593222 | Gold
Kidd | Lat: 48.690047, Lon: -81.373257 | Copper
Kideco | Lat: -1.926560, Lon: 115.865002 | Coal
Kijang | Lat: 1.084778, Lon: 104.484334 | Aluminium
KIM BLOK | Lat: -1.408611, Lon: 101.725659 | Coal
Kindia | Lat: 9.882891, Lon: -13.131585 | Aluminium
Kinsenda | Lat: -12.248818, Lon: 27.970171 | Copper
Kinsevere | Lat: -11.363377, Lon: 27.566500 | Copper
Kintap | Lat: -3.861125, Lon: 115.186892 | Coal
Kipoi | Lat: -11.249265, Lon: 27.100712 | Copper
Kiruna | Lat: 67.841250, Lon: 20.180647 | Iron
Kiselevsky | Lat: 54.030791, Lon: 86.639414 | Coal
Kitimat | Lat: 54.002066, Lon: -128.696822 | Processing
Kittila | Lat: 67.914508, Lon: 25.401837 | Gold
Klipspruit | Lat: -26.052754, Lon: 29.033432 | Coal
Kloof | Lat: -26.402411, Lon: 27.660550 | Gold
KMAruda | Lat: 51.289823, Lon: 37.567103 | Iron
Knott County mines | Lat: 37.321494, Lon: -82.802833 | Coal
Kokkola | Lat: 63.861633, Lon: 23.057915 | Processing
Kolomela | Lat: -28.380826, Lon: 22.963870 | Iron
Kolwezi | Lat: -10.710986, Lon: 25.401657 | Copper
Komsomolets Donbassa | Lat: 48.148249, Lon: 38.400405 | Coal
Koniambo | Lat: -21.006657, Lon: 164.728596 | Nickel
Koolan Island | Lat: -16.131541, Lon: 123.757360 | Iron
Koolyanobbing | Lat: -30.823879, Lon: 119.519238 | Iron
Koornfontein | Lat: -26.093899, Lon: 29.444992 | Coal
Kopanang | Lat: -26.983194, Lon: 26.744955 | Gold
Korba | Lat: 22.398916, Lon: 82.737822 | Processing
Korshunov | Lat: 56.909728, Lon: 103.908115 | Iron
Kosmurun | Lat: 48.606206, Lon: 77.788209 | Copper
Kostromovskaya | Lat: 54.461401, Lon: 86.199558 | Coal
Kounrad | Lat: 46.986982, Lon: 74.978704 | Copper
Kovdorskiy GOK | Lat: 67.556291, Lon: 30.450419 | Iron
Krasnodon Coal | Lat: 48.378124, Lon: 39.666411 | Coal
Krasnogorsky | Lat: 53.628359, Lon: 87.954109 | Coal
Krasnoyarsk Aluminium Smelter | Lat: 56.085171, Lon: 93.019788 | Processing
Krasnoyarskkraiugol | Lat: 55.848211, Lon: 95.125699 | Coal
Kriel | Lat: -26.207664, Lon: 29.166425 | Coal
Kroondal | Lat: -25.713563, Lon: 27.319592 | Other (poly)-metallic
Kryvyi Rih | Lat: 47.884326, Lon: 33.395290 | Iron
KUBAL Aluminium Smelter | Lat: 62.377447, Lon: 17.365934 | Processing
Kundana | Lat: -30.699491, Lon: 121.233817 | Gold
Kupol | Lat: 66.786835, Lon: 169.556637 | Gold
Kuprinsky | Lat: 54.242015, Lon: 86.865881 | Coal
Kusheki | Lat: 50.267090, Lon: 73.392003 | Coal
Kuzbassrazrezugol | Lat: 54.396429, Lon: 86.597547 | Coal
Kwinana Alumina Refinery | Lat: -32.189306, Lon: 115.782938 | Processing
Kylylahti | Lat: 62.859230, Lon: 29.337418 | Copper
Kyzyl-Tash Turk | Lat: 52.045050, Lon: 96.002113 | Zinc
KZN Sands | Lat: -28.725893, Lon: 31.874741 | Iron
La Arena | Lat: -7.887717, Lon: -78.128456 | Gold
La Caridad | Lat: 30.411436, Lon: -109.595620 | Copper
La Coipa | Lat: -26.811755, Lon: -69.268403 | Gold
La Colorada | Lat: 28.804237, Lon: -110.573334 | Silver
La India | Lat: 28.705866, Lon: -108.889946 | Gold
La Perla | Lat: 28.314736, Lon: -104.559293 | Other mine
La Zanja | Lat: -6.835834, Lon: -78.888664 | Gold
Lagunas Norte | Lat: -7.949750, Lon: -78.243583 | Gold
Lake Erie Works | Lat: 42.821580, Lon: -80.088223 | Processing
Lalor | Lat: 54.872623, Lon: -100.148842 | Zinc
Lanjigarh Alumina Refinery | Lat: 19.712582, Lon: 83.400147 | Processing
Lannemezan | No coordinates. | Processing
Lanzhou Aluminum | No coordinates. | Processing
Lapa | Lat: 48.229188, Lon: -78.283656 | Gold
LaPlace | Lat: 30.036774, Lon: -90.464141 | Processing
LaRonde Complex | Lat: 48.248460, Lon: -78.441627 | Gold
Las Bambas | Lat: -14.089334, Lon: -72.335568 | Copper
Las Truchas | Lat: 18.063128, Lon: -102.365054 | Iron
Laterriere | Lat: 48.301768, Lon: -71.129823 | Processing
Lati | Lat: 2.308770, Lon: 117.549526 | Coal
Lawlers | Lat: -28.079162, Lon: 120.510804 | Gold
Lazaro Cardenas steel plant | Lat: 17.940208, Lon: -102.208654 | Processing
Lebedinsky GOK | Lat: 51.262647, Lon: 37.658622 | Iron
Leer | Lat: 39.346656, Lon: -79.950290 | Coal
Leer South/Sentinel | Lat: 39.199827, Lon: -80.058490 | Coal
Leeuwpan | Lat: -26.171270, Lon: 28.732743 | Coal
Legnica metallurgical complex | Lat: 51.187774, Lon: 16.121678 | Processing
Leinster | Lat: -27.818568, Lon: 120.700983 | Other (poly)-metallic
Lennard Shelf | Lat: -18.320175, Lon: 125.778297 | Zinc
Leonora | Lat: -28.914252, Lon: 121.330379 | Gold
Liancheng Branch | No coordinates. | Processing
Liberty | Lat: 32.638875, Lon: -88.757435 | Coal
Lidell | Lat: -32.407798, Lon: 151.034415 | Coal
Lihir | Lat: -3.123610, Lon: 152.642081 | Gold
Liliu | Lat: 37.386448, Lon: 110.882157 | Coal
Line Creek | Lat: 49.952572, Lon: -114.754883 | Coal
Lisakovsk | Lat: 52.535706, Lon: 62.542235 | Iron
Lisheen | Lat: 52.749867, Lon: -7.680935 | Zinc
Lista Aluminium Smelter | Lat: 58.073817, Lon: 6.786221 | Processing
Listvyazhnaya | Lat: 54.520805, Lon: 86.395523 | Coal
LKAB Southern Division | Lat: 67.414125, Lon: 20.869096 | Iron
Lobo Marte | Lat: -27.177359, Lon: -69.028099 | Other mine
Lochaber | Lat: 56.829227, Lon: -5.073121 | Processing
Logan County | Lat: 37.737110, Lon: -81.723222 | Coal
Loma de Niquel | Lat: 10.151667, Lon: -67.137778 | Nickel
Lomas Bayas | Lat: -27.780023, Lon: -70.013893 | Copper
Lone Mountain | Lat: 36.831110, Lon: -83.034176 | Coal
Long Canyon | Lat: 41.009998, Lon: -114.497299 | Gold
Longmen Aluminum | No coordinates. | Processing
Longnan | Lat: 34.358802, Lon: 105.068747 | Gold
Longyu | No coordinates. | Other mine
Lonshi | Lat: -13.171514, Lon: 28.945758 | Other (poly)-metallic
Los Bronces | Lat: -33.153746, Lon: -70.437748 | Copper
Los Colorados | Lat: -28.303200, Lon: -70.814286 | Iron
Los Filos | Lat: 17.890540, Lon: -99.676380 | Gold
Los Pelambres | Lat: -31.715691, Lon: -70.487484 | Copper
Loulo - Gounkoto | Lat: 12.995561, Lon: -11.396129 | Other mine
Lounge Lizard | Lat: -32.295384, Lon: 119.667075 | Nickel
Loveridge | Lat: 39.604819, Lon: -80.284243 | Coal
Lubambe | Lat: -12.297004, Lon: 27.767665 | Copper
Lubin | Lat: 51.435073, Lon: 16.158559 | Copper
Luchegorsky | Lat: 46.465998, Lon: 134.238434 | Coal
Lumwana | Lat: -12.238472, Lon: 25.822028 | Copper
Luoyang | No coordinates. | Aluminium
Luyuangou | No coordinates. | Gold
Lynemouth | Lat: 55.201645, Lon: -1.539169 | Processing
Macraes | Lat: -45.359417, Lon: 170.428735 | Gold
Mafube | Lat: -25.793926, Lon: 29.739064 | Coal
Mahanadi Coalfields Limited | Lat: 21.496442, Lon: 84.367377 | Coal
Mahoning Valley | No coordinates. | Coal
Mainpat | Lat: 22.832638, Lon: 83.296031 | Aluminium
Mallay | Lat: -10.681316, Lon: -76.874788 | Silver
Maly Kuybas | Lat: 53.423558, Lon: 59.120056 | Iron
Mamahak | Lat: 0.461039, Lon: 115.408532 | Coal
Manantial Espejo | Lat: -48.793000, Lon: -69.494000 | Gold
Mandalong | Lat: -33.119643, Lon: 151.461839 | Coal
Mangoola | Lat: -32.294837, Lon: 150.706081 | Coal
Mantos Blancos | Lat: -23.442979, Lon: -70.074750 | Copper
Mantoverde | Lat: -26.558138, Lon: -70.327087 | Copper
Manzanillo | No coordinates. | Iron
Marathon | Lat: 48.795305, Lon: -86.313793 | Other mine
Marcapunta | Lat: -10.794217, Lon: -76.294377 | Copper
Mariana | Lat: -20.190348, Lon: -43.467747 | Iron
Maricunga | Lat: -27.551668, Lon: -69.297004 | Gold
Marigold | Lat: 40.749573, Lon: -117.149101 | Gold
Marlin | Lat: 15.233125, Lon: -91.691873 | Gold
Marshall | Lat: 32.340035, Lon: -94.304160 | Coal
Martabe | Lat: 1.512118, Lon: 99.064981 | Gold
Martha | Lat: -48.692884, Lon: -69.701109 | Silver
Massena West Aluminium Smelter | Lat: 44.962400, Lon: -74.892536 | Processing
Matla | Lat: -26.257166, Lon: 29.118970 | Coal
Maules Creek | Lat: -30.562040, Lon: 150.124734 | Coal
MC Mining Complex | Lat: 37.591674, Lon: -82.492765 | Coal
McArthur River | Lat: -16.434456, Lon: 136.093658 | Zinc
Meadowbank Complex | Lat: 65.021599, Lon: -96.072647 | Gold
Mega Centauro | Lat: 31.136073, Lon: -112.875002 | Other mine
Meigs | Lat: 39.069172, Lon: -82.238552 | Coal
Meliadine | Lat: 63.032856, Lon: -92.221350 | Gold
Mercedes | Lat: 30.329545, Lon: -110.494584 | Gold
Merian | Lat: 5.124992, Lon: -54.549557 | Gold
Merlin | Lat: -16.852470, Lon: 136.337872 | Other mine
MetCoal | Lat: -0.244260, Lon: 114.848354 | Coal
Metropolitan | Lat: -34.186841, Lon: 150.993049 | Coal
Mettiki Complex | Lat: 39.224992, Lon: -79.402993 | Coal
Mexican IMMSA unit | No coordinates. | Zinc
Meyerton Metalloys Smelter | Lat: -26.580908, Lon: 27.992275 | Processing
Mezhdurechenskiy | Lat: 53.658481, Lon: 87.956381 | Coal
Mezhegey | Lat: 51.388405, Lon: 94.117651 | Coal
Miami | Lat: 33.410600, Lon: -110.846835 | Copper
Mianchi | Lat: 34.821627, Lon: 111.628344 | Aluminium
Miaogou & Sanguikou | Lat: 41.132294, Lon: 107.096516 | Zinc
MICARE Unit Mines Coahuila | Lat: 28.493397, Lon: -100.675156 | Coal
Michilla | Lat: -22.722671, Lon: -70.281239 | Copper
Midas | Lat: 41.240460, Lon: -116.790662 | Other mine
Middelburg/Wolvekrans | Lat: -25.998696, Lon: 29.341545 | Coal
Middleback Ranges | Lat: -33.059930, Lon: 137.138068 | Iron
Middlemount | Lat: -22.881358, Lon: 148.638597 | Coal
Midland Trail | Lat: 38.353630, Lon: -81.456392 | Coal
Miguel Burnier | Lat: -20.438179, Lon: -43.771893 | Iron
Mikhailovsky GOK | Lat: 52.311923, Lon: 35.419859 | Iron
Miles Branch | Lat: 37.207723, Lon: -81.560821 | Coal
Mill Creek | Lat: 37.240148, Lon: -82.783427 | Coal
Millennium | Lat: -22.028683, Lon: 148.260026 | Coal
Miller Creek Complex | Lat: 37.687467, Lon: -82.155372 | Coal
Mimosa | Lat: -20.327907, Lon: 29.825327 | Other (poly)-metallic
MIMOSA Unit Mines | Lat: 27.923467, Lon: -101.359690 | Coal
Minas Centrais | Lat: -19.907387, Lon: -43.492902 | Iron
Minas Itabirito | Lat: -20.335956, Lon: -43.864967 | Iron
Minas-Rio | No coordinates. | Iron
Mine 84 | Lat: 40.142072, Lon: -80.177526 | Coal
Minera Florida | Lat: -34.034115, Lon: -71.026718 | Gold
Mingo Logan | No coordinates. | Coal
Ministro Hales | Lat: -22.381904, Lon: -68.910437 | Copper
Minntac | Lat: 47.543265, Lon: -92.606023 | Iron
Minorca | Lat: 47.563691, Lon: -92.515728 | Iron
Minto | Lat: 62.618094, Lon: -137.246686 | Copper
Moa Project | Lat: 20.657457, Lon: -74.950103 | Nickel
Moab Khotsong | Lat: -26.987488, Lon: 26.802239 | Gold
Moatize | Lat: -16.160978, Lon: 33.799692 | Coal
Modikwa | Lat: -24.640014, Lon: 30.128425 | Other (poly)-metallic
Mogalakwena | Lat: -23.971409, Lon: 28.913987 | Other (poly)-metallic
Molodenzhny | Lat: 50.862155, Lon: 73.670823 | Coal
Mont Wright | Lat: 52.748491, Lon: -67.350998 | Iron
Montcalm | Lat: 48.665306, Lon: -82.093226 | Nickel
Moolarben | Lat: -32.281300, Lon: 149.763823 | Coal
Moorvale | Lat: -21.970789, Lon: 148.369064 | Coal
Mopani | Lat: -12.795913, Lon: 28.180033 | Copper
Moranbah | Lat: -21.884087, Lon: 147.971130 | Coal
Morenci | Lat: 33.063469, Lon: -109.335316 | Copper
Morila | Lat: 11.680900, Lon: -6.846886 | Gold
Morococha | Lat: -11.596726, Lon: -76.140663 | Silver
Morrison | Lat: 46.638104, Lon: -81.398234 | Copper
Morro da Mina | Lat: -20.633353, Lon: -43.769467 | Other (poly)-metallic
Morro do Felipe | Lat: -0.894843, Lon: -52.376796 | Other mine
Morro do Ouro | Lat: -24.515000, Lon: -48.832222 | Gold
Morro Velho | Lat: -19.859417, Lon: -43.741911 | Gold
Mosjoen Aluminium Smelter | Lat: 65.849215, Lon: 13.193472 | Processing
Mototolo | Lat: -24.994282, Lon: 30.123090 | Other (poly)-metallic
Mount Arthur | Lat: -32.334988, Lon: 150.883151 | Coal
Mount Garnet | Lat: -17.676126, Lon: 145.114437 | Copper
Mount Goldsworthy | Lat: -20.462604, Lon: 119.947359 | Iron
Mount Keith | Lat: -27.209570, Lon: 120.556242 | Nickel
Mount Marion | Lat: -31.080878, Lon: 121.433796 | Other (poly)-metallic
Mount Monger | Lat: -31.014824, Lon: 121.923271 | Gold
Mount Newman | Lat: -23.359087, Lon: 119.679359 | Iron
Mount Thorley Warkworth | Lat: -32.569725, Lon: 151.059421 | Coal
Mountain Laurel | Lat: 37.910140, Lon: -81.804673 | Coal
Mozal | Lat: -25.912282, Lon: 32.408462 | Processing
Mponeng | Lat: -26.436935, Lon: 27.431574 | Gold
MRN Porto Trombetas | Lat: -1.676167, Lon: -56.414755 | Aluminium
Mt Cattlin | Lat: -33.561249, Lon: 120.018580 | Other (poly)-metallic
Mt Lyell | Lat: -42.059811, Lon: 145.579353 | Copper
